"blaggregator","akaptur","3","https://avatars2.githubusercontent.com/u/1857780?v=4","https://api.github.com/users/akaptur","Allison Kaptur"
"blaggregator","porterjamesj","3","https://avatars2.githubusercontent.com/u/2532521?v=4","https://api.github.com/users/porterjamesj","James J Porter"
"blaggregator","santialbo","3","https://avatars3.githubusercontent.com/u/1557563?v=4","https://api.github.com/users/santialbo","Santi Albo"
"blaggregator","strugee","2","https://avatars0.githubusercontent.com/u/911174?v=4","https://api.github.com/users/strugee","AJ Jordan"
"blaggregator","danluu","2","https://avatars1.githubusercontent.com/u/157136?v=4","https://api.github.com/users/danluu","Dan Luu"
"blaggregator","PuercoPop","2","https://avatars0.githubusercontent.com/u/387111?v=4","https://api.github.com/users/PuercoPop","Javier Olaechea"
"blaggregator","pnf","2","https://avatars0.githubusercontent.com/u/1265645?v=4","https://api.github.com/users/pnf","Peter Fraenkel"
"blaggregator","alliejones","1","https://avatars3.githubusercontent.com/u/560881?v=4","https://api.github.com/users/alliejones","Allie Jones"
"blaggregator","nnja","1","https://avatars1.githubusercontent.com/u/2030983?v=4","https://api.github.com/users/nnja","Nina Zakharenko"
"blaggregator","graue","1","https://avatars3.githubusercontent.com/u/1730853?v=4","https://api.github.com/users/graue","Scott Feeney"
"blaggregator","thomasboyt","1","https://avatars1.githubusercontent.com/u/579628?v=4","https://api.github.com/users/thomasboyt","Thomas Boyt"
"blaggregator","zachallaun","1","https://avatars0.githubusercontent.com/u/503938?v=4","https://api.github.com/users/zachallaun","Zach Allaun"
"blaggregator","esommer","1","https://avatars2.githubusercontent.com/u/1130700?v=4","https://api.github.com/users/esommer","Emily Sommer"
"community","zachallaun","745","https://avatars0.githubusercontent.com/u/503938?v=4","https://api.github.com/users/zachallaun","Zach Allaun"
"community","davidbalbert","335","https://avatars2.githubusercontent.com/u/123350?v=4","https://api.github.com/users/davidbalbert","David Albert"
"community","madhuvishy","63","https://avatars1.githubusercontent.com/u/621621?v=4","https://api.github.com/users/madhuvishy","Madhumitha Viswanathan"
"community","surenm","61","https://avatars1.githubusercontent.com/u/389694?v=4","https://api.github.com/users/surenm","Surendran Mahendran"
"community","jollysonali","11","https://avatars1.githubusercontent.com/u/742327?v=4","https://api.github.com/users/jollysonali","Sonali Sridhar"
"community","lord","4","https://avatars0.githubusercontent.com/u/1976330?v=4","https://api.github.com/users/lord","Robert Lord"
"community","himerzi","3","https://avatars2.githubusercontent.com/u/835088?v=4","https://api.github.com/users/himerzi","Michael Detmold"
"community","pietromenna","3","https://avatars3.githubusercontent.com/u/840539?v=4","https://api.github.com/users/pietromenna","Pietro Menna"
"community","brendannee","2","https://avatars2.githubusercontent.com/u/96217?v=4","https://api.github.com/users/brendannee","Brendan Nee"
"community","strugee","1","https://avatars0.githubusercontent.com/u/911174?v=4","https://api.github.com/users/strugee","AJ Jordan"
"community","HiroAgustin","1","https://avatars0.githubusercontent.com/u/1458873?v=4","https://api.github.com/users/HiroAgustin","Agustín Díaz"
"community","jasonaowen","1","https://avatars0.githubusercontent.com/u/1494855?v=4","https://api.github.com/users/jasonaowen","Jason Owen"
"community","mveytsman","1","https://avatars0.githubusercontent.com/u/34720?v=4","https://api.github.com/users/mveytsman","Max Veytsman"
"community","Will-Sommers","1","https://avatars1.githubusercontent.com/u/1354217?v=4","https://api.github.com/users/Will-Sommers","Will Sommers"
"terminal_snake","kuanb","2","https://avatars1.githubusercontent.com/u/6053396?v=4","https://api.github.com/users/kuanb","Kuan Butts"
"terminal_snake","renschler","2","https://avatars1.githubusercontent.com/u/3973468?v=4","https://api.github.com/users/renschler","Patrick Renschler"
"terminal_snake","thomasballinger","2","https://avatars1.githubusercontent.com/u/458879?v=4","https://api.github.com/users/thomasballinger","Thomas Ballinger"
"terminal_snake","margo73465","1","https://avatars0.githubusercontent.com/u/3092855?v=4","https://api.github.com/users/margo73465","Margo"
"sprockets-commonjs","maccman","33","https://avatars2.githubusercontent.com/u/2142?v=4","https://api.github.com/users/maccman","Alex MacCaw"
"sprockets-commonjs","josh","2","https://avatars2.githubusercontent.com/u/137?v=4","https://api.github.com/users/josh","Joshua Peek"
"sprockets-commonjs","alex-stripe","1","https://avatars2.githubusercontent.com/u/23127099?v=4","https://api.github.com/users/alex-stripe","Alex Sexton"
"proxy","zachallaun","59","https://avatars0.githubusercontent.com/u/503938?v=4","https://api.github.com/users/zachallaun","Zach Allaun"
"proxy","davidbalbert","58","https://avatars2.githubusercontent.com/u/123350?v=4","https://api.github.com/users/davidbalbert","David Albert"
"eventmachine","tmm1","433","https://avatars2.githubusercontent.com/u/2567?v=4","https://api.github.com/users/tmm1","Aman Gupta"
"eventmachine","raggi","98","https://avatars2.githubusercontent.com/u/348?v=4","https://api.github.com/users/raggi","James Tucker"
"eventmachine","jakedouglas","53","https://avatars3.githubusercontent.com/u/18612?v=4","https://api.github.com/users/jakedouglas","Jake Douglas"
"eventmachine","sodabrew","39","https://avatars3.githubusercontent.com/u/39406?v=4","https://api.github.com/users/sodabrew","Aaron Stone"
"eventmachine","igrigorik","8","https://avatars0.githubusercontent.com/u/10652?v=4","https://api.github.com/users/igrigorik","Ilya Grigorik"
"eventmachine","smparkes","7","https://avatars2.githubusercontent.com/u/4292?v=4","https://api.github.com/users/smparkes","Steven Parkes"
"eventmachine","dj2","7","https://avatars1.githubusercontent.com/u/9611?v=4","https://api.github.com/users/dj2","dan sinclair"
"eventmachine","bklang","4","https://avatars0.githubusercontent.com/u/167131?v=4","https://api.github.com/users/bklang","Ben Klang"
"eventmachine","davidsmalley","4","https://avatars0.githubusercontent.com/u/644?v=4","https://api.github.com/users/davidsmalley","David Smalley"
"eventmachine","wyhaines","4","https://avatars3.githubusercontent.com/u/12992?v=4","https://api.github.com/users/wyhaines","Kirk Haines"
"eventmachine","luislavena","4","https://avatars2.githubusercontent.com/u/4182?v=4","https://api.github.com/users/luislavena","Luis Lavena"
"eventmachine","michaelklishin","4","https://avatars3.githubusercontent.com/u/1090?v=4","https://api.github.com/users/michaelklishin","Michael Klishin"
"eventmachine","nolman","4","https://avatars2.githubusercontent.com/u/22493?v=4","https://api.github.com/users/nolman","Nolan Evans"
"eventmachine","benburkert","3","https://avatars0.githubusercontent.com/u/77?v=4","https://api.github.com/users/benburkert","Ben Burkert"
"eventmachine","deiv","3","https://avatars3.githubusercontent.com/u/685054?v=4","https://api.github.com/users/deiv","David Suárez"
"eventmachine","Flameeyes","3","https://avatars0.githubusercontent.com/u/74834?v=4","https://api.github.com/users/Flameeyes","Diego Elio Pettenò"
"eventmachine","razielgn","3","https://avatars1.githubusercontent.com/u/237493?v=4","https://api.github.com/users/razielgn","Federico Ravasio"
"eventmachine","josh","3","https://avatars2.githubusercontent.com/u/137?v=4","https://api.github.com/users/josh","Joshua Peek"
"eventmachine","piki","3","https://avatars1.githubusercontent.com/u/3660033?v=4","https://api.github.com/users/piki","Patrick Reynolds"
"eventmachine","paddor","3","https://avatars3.githubusercontent.com/u/8876?v=4","https://api.github.com/users/paddor","Patrik Wenger"
"eventmachine","garbagecat","3","https://avatars3.githubusercontent.com/u/12989?v=4","https://api.github.com/users/garbagecat","Francis Cianfrocca"
"eventmachine","hsbt","3","https://avatars1.githubusercontent.com/u/12301?v=4","https://api.github.com/users/hsbt","SHIBATA Hiroshi"
"eventmachine","funny-falcon","3","https://avatars1.githubusercontent.com/u/249427?v=4","https://api.github.com/users/funny-falcon","Sokolov Yura"
"eventmachine","gnufied","3","https://avatars0.githubusercontent.com/u/278?v=4","https://api.github.com/users/gnufied","Hemant Kumar"
"eventmachine","phiggins","3","https://avatars3.githubusercontent.com/u/22962?v=4","https://api.github.com/users/phiggins","pete higgins"
"eventmachine","AE9RB","2","https://avatars0.githubusercontent.com/u/40563?v=4","https://api.github.com/users/AE9RB","David Turnbull"
"eventmachine","evan-stripe","2","https://avatars1.githubusercontent.com/u/23093332?v=4","https://api.github.com/users/evan-stripe","Evan Broder"
"eventmachine","nahi","2","https://avatars0.githubusercontent.com/u/44209?v=4","https://api.github.com/users/nahi","Hiroshi Nakamura"
"eventmachine","neilconway","2","https://avatars3.githubusercontent.com/u/556208?v=4","https://api.github.com/users/neilconway","Neil Conway"
"eventmachine","renekalff","2","https://avatars1.githubusercontent.com/u/939461?v=4","https://api.github.com/users/renekalff","René Kalff"
"heroku-buildpack-ruby","hone","796","https://avatars2.githubusercontent.com/u/16457?v=4","https://api.github.com/users/hone","Terence Lee"
"heroku-buildpack-ruby","schneems","239","https://avatars2.githubusercontent.com/u/59744?v=4","https://api.github.com/users/schneems","Richard Schneeman"
"heroku-buildpack-ruby","ddollar","23","https://avatars2.githubusercontent.com/u/3308?v=4","https://api.github.com/users/ddollar","David Dollar"
"heroku-buildpack-ruby","jkutner","15","https://avatars0.githubusercontent.com/u/1589?v=4","https://api.github.com/users/jkutner","Joe Kutner"
"heroku-buildpack-ruby","danp","7","https://avatars1.githubusercontent.com/u/2182?v=4","https://api.github.com/users/danp","Dan Peterson"
"heroku-buildpack-ruby","catsby","7","https://avatars3.githubusercontent.com/u/61721?v=4","https://api.github.com/users/catsby","Clint"
"heroku-buildpack-ruby","wuputah","6","https://avatars0.githubusercontent.com/u/3321?v=4","https://api.github.com/users/wuputah","JD"
"heroku-buildpack-ruby","mikehale","5","https://avatars1.githubusercontent.com/u/1583?v=4","https://api.github.com/users/mikehale","Michael Hale"
"heroku-buildpack-ruby","cyx","4","https://avatars2.githubusercontent.com/u/2257?v=4","https://api.github.com/users/cyx","Cyril David"
"heroku-buildpack-ruby","mattgraham","3","https://avatars1.githubusercontent.com/u/51578?v=4","https://api.github.com/users/mattgraham","Matt Graham"
"heroku-buildpack-ruby","DyegoCosta","2","https://avatars0.githubusercontent.com/u/636899?v=4","https://api.github.com/users/DyegoCosta","Dyego Costa"
"heroku-buildpack-ruby","icco","2","https://avatars1.githubusercontent.com/u/20201?v=4","https://api.github.com/users/icco","Nat Welch"
"heroku-buildpack-ruby","rcs","2","https://avatars3.githubusercontent.com/u/44762?v=4","https://api.github.com/users/rcs","Ryan Sorensen"
"heroku-buildpack-ruby","indirect","1","https://avatars1.githubusercontent.com/u/78?v=4","https://api.github.com/users/indirect","André Arko"
"heroku-buildpack-ruby","arthurnn","1","https://avatars1.githubusercontent.com/u/833383?v=4","https://api.github.com/users/arthurnn","Arthur Nogueira Neves"
"heroku-buildpack-ruby","benizi","1","https://avatars0.githubusercontent.com/u/188520?v=4","https://api.github.com/users/benizi","Benjamin R. Haskell"
"heroku-buildpack-ruby","cjolly","1","https://avatars2.githubusercontent.com/u/10403?v=4","https://api.github.com/users/cjolly","Chad Jolly"
"heroku-buildpack-ruby","crohr","1","https://avatars3.githubusercontent.com/u/6114?v=4","https://api.github.com/users/crohr","Cyril Rohr"
"heroku-buildpack-ruby","dgrizzanti","1","https://avatars3.githubusercontent.com/u/2196244?v=4","https://api.github.com/users/dgrizzanti","David Grizzanti"
"heroku-buildpack-ruby","freeformz","1","https://avatars0.githubusercontent.com/u/103?v=4","https://api.github.com/users/freeformz","Edward Muller"
"heroku-buildpack-ruby","xentek","1","https://avatars1.githubusercontent.com/u/61488?v=4","https://api.github.com/users/xentek","Eric Marden"
"heroku-buildpack-ruby","gabrielg","1","https://avatars1.githubusercontent.com/u/3902?v=4","https://api.github.com/users/gabrielg","Gabriel Gironda"
"heroku-buildpack-ruby","jvanbaarsen","1","https://avatars1.githubusercontent.com/u/1362793?v=4","https://api.github.com/users/jvanbaarsen","Jeroen van Baarsen"
"heroku-buildpack-ruby","hynkle","1","https://avatars0.githubusercontent.com/u/142821?v=4","https://api.github.com/users/hynkle","Jonathan Hinkle"
"heroku-buildpack-ruby","jkrall","1","https://avatars0.githubusercontent.com/u/11402?v=4","https://api.github.com/users/jkrall","Joshua Krall"
"heroku-buildpack-ruby","Fitzsimmons","1","https://avatars2.githubusercontent.com/u/418066?v=4","https://api.github.com/users/Fitzsimmons","Justin Fitzsimmons"
"heroku-buildpack-ruby","mmcgrana","1","https://avatars1.githubusercontent.com/u/2432?v=4","https://api.github.com/users/mmcgrana","Mark McGranaghan"
"heroku-buildpack-ruby","nthj","1","https://avatars1.githubusercontent.com/u/245869?v=4","https://api.github.com/users/nthj","Nathaniel Jones"
"heroku-buildpack-ruby","oguzbilgic","1","https://avatars0.githubusercontent.com/u/144778?v=4","https://api.github.com/users/oguzbilgic","Oguz Bilgic"
"heroku-buildpack-ruby","sumbach","1","https://avatars1.githubusercontent.com/u/11580?v=4","https://api.github.com/users/sumbach","Sam Umbach"
"sprockets","josh","2399","https://avatars2.githubusercontent.com/u/137?v=4","https://api.github.com/users/josh","Joshua Peek"
"sprockets","sstephenson","143","https://avatars2.githubusercontent.com/u/2603?v=4","https://api.github.com/users/sstephenson","Sam Stephenson"
"sprockets","tenderlove","32","https://avatars1.githubusercontent.com/u/3124?v=4","https://api.github.com/users/tenderlove","Aaron Patterson"
"sprockets","rafaelfranca","13","https://avatars3.githubusercontent.com/u/47848?v=4","https://api.github.com/users/rafaelfranca","Rafael França"
"sprockets","dgraham","12","https://avatars2.githubusercontent.com/u/122102?v=4","https://api.github.com/users/dgraham","David Graham"
"sprockets","Andreis13","6","https://avatars0.githubusercontent.com/u/4076570?v=4","https://api.github.com/users/Andreis13","Andrei Istratii"
"sprockets","joshk","6","https://avatars2.githubusercontent.com/u/8701?v=4","https://api.github.com/users/joshk","Josh Kalderimis"
"sprockets","juddblair","4","https://avatars1.githubusercontent.com/u/806432?v=4","https://api.github.com/users/juddblair","Judd Blair"
"sprockets","mastahyeti","3","https://avatars3.githubusercontent.com/u/1144197?v=4","https://api.github.com/users/mastahyeti","Ben Toews"
"sprockets","hotchpotch","3","https://avatars1.githubusercontent.com/u/3500?v=4","https://api.github.com/users/hotchpotch","Yuichi Tateno (secon)"
"sprockets","ixti","2","https://avatars0.githubusercontent.com/u/94782?v=4","https://api.github.com/users/ixti","Alexey Zapparov"
"sprockets","elia","2","https://avatars0.githubusercontent.com/u/1051?v=4","https://api.github.com/users/elia","Elia Schito"
"sprockets","sferik","2","https://avatars1.githubusercontent.com/u/10308?v=4","https://api.github.com/users/sferik","Erik Berlin"
"sprockets","jackdempsey","2","https://avatars2.githubusercontent.com/u/479?v=4","https://api.github.com/users/jackdempsey","jack dempsey"
"sprockets","mat813","2","https://avatars0.githubusercontent.com/u/75783?v=4","https://api.github.com/users/mat813","Mathieu Arnold"
"sprockets","petebrowne","2","https://avatars1.githubusercontent.com/u/23861?v=4","https://api.github.com/users/petebrowne","Pete Browne"
"sprockets","drogus","2","https://avatars1.githubusercontent.com/u/5004?v=4","https://api.github.com/users/drogus","Piotr Sarnacki"
"sprockets","tiegz","2","https://avatars2.githubusercontent.com/u/5054?v=4","https://api.github.com/users/tiegz","Tieg Zaharia"
"sprockets","fxn","2","https://avatars2.githubusercontent.com/u/3387?v=4","https://api.github.com/users/fxn","Xavier Noria"
"sprockets","yoshiori","2","https://avatars1.githubusercontent.com/u/78609?v=4","https://api.github.com/users/yoshiori","Yoshiori SHOJI"
"sprockets","schneems","2","https://avatars2.githubusercontent.com/u/59744?v=4","https://api.github.com/users/schneems","Richard Schneeman"
"sprockets","sonnym","2","https://avatars1.githubusercontent.com/u/194834?v=4","https://api.github.com/users/sonnym","Sonny Michaud"
"sprockets","aaronblohowiak","1","https://avatars3.githubusercontent.com/u/29454?v=4","https://api.github.com/users/aaronblohowiak","Aaron Blohowiak"
"sprockets","seuros","1","https://avatars2.githubusercontent.com/u/2394703?v=4","https://api.github.com/users/seuros","Abdelkader Boudih"
"sprockets","poporul","1","https://avatars0.githubusercontent.com/u/434619?v=4","https://api.github.com/users/poporul","Alexey Pokhozhaev"
"sprockets","jeltz","1","https://avatars1.githubusercontent.com/u/78469?v=4","https://api.github.com/users/jeltz","Andreas Karlsson"
"sprockets","ai","1","https://avatars1.githubusercontent.com/u/19343?v=4","https://api.github.com/users/ai","Andrey Sitnik"
"sprockets","adomokos","1","https://avatars3.githubusercontent.com/u/80530?v=4","https://api.github.com/users/adomokos","Attila Domokos"
"sprockets","cespare","1","https://avatars1.githubusercontent.com/u/318501?v=4","https://api.github.com/users/cespare","Caleb Spare"
"sprockets","carlosantoniodasilva","1","https://avatars0.githubusercontent.com/u/26328?v=4","https://api.github.com/users/carlosantoniodasilva","Carlos Antonio da Silva"
"recurse-lisp-workshop","jcoglan","5","https://avatars2.githubusercontent.com/u/9265?v=4","https://api.github.com/users/jcoglan","James Coglan"
"RSVPBot","kokeshii","103","https://avatars1.githubusercontent.com/u/218754?v=4","https://api.github.com/users/kokeshii","Carlos Rey"
"RSVPBot","davidbalbert","84","https://avatars2.githubusercontent.com/u/123350?v=4","https://api.github.com/users/davidbalbert","David Albert"
"RSVPBot","alexandrinaw","38","https://avatars3.githubusercontent.com/u/4393302?v=4","https://api.github.com/users/alexandrinaw",""
"RSVPBot","zachallaun","32","https://avatars0.githubusercontent.com/u/503938?v=4","https://api.github.com/users/zachallaun","Zach Allaun"
"RSVPBot","jjst","13","https://avatars3.githubusercontent.com/u/4924090?v=4","https://api.github.com/users/jjst","Jérémie Jost"
"RSVPBot","karamcnair","8","https://avatars3.githubusercontent.com/u/8367204?v=4","https://api.github.com/users/karamcnair","Kara"
"RSVPBot","mrdrozdov","5","https://avatars0.githubusercontent.com/u/1575034?v=4","https://api.github.com/users/mrdrozdov","Andrew Drozdov"
"RSVPBot","vakila","5","https://avatars3.githubusercontent.com/u/5424927?v=4","https://api.github.com/users/vakila","Anjana Sofia Vakil"
"RSVPBot","munyari","5","https://avatars3.githubusercontent.com/u/5841072?v=4","https://api.github.com/users/munyari","Panashe Fundira"
"RSVPBot","pnasrat","4","https://avatars1.githubusercontent.com/u/13798?v=4","https://api.github.com/users/pnasrat","Pris Nasrat"
"RSVPBot","meereeum","3","https://avatars1.githubusercontent.com/u/7970350?v=4","https://api.github.com/users/meereeum","Miriam Shiffman"
"RSVPBot","ifo","3","https://avatars3.githubusercontent.com/u/193046?v=4","https://api.github.com/users/ifo","Steve McCarthy"
"RSVPBot","bgilbert","2","https://avatars1.githubusercontent.com/u/361374?v=4","https://api.github.com/users/bgilbert","Benjamin Gilbert"
"RSVPBot","zeusdeux","2","https://avatars3.githubusercontent.com/u/635512?v=4","https://api.github.com/users/zeusdeux","Mudit Ameta"
"RSVPBot","dalequi","1","https://avatars1.githubusercontent.com/u/38567874?v=4","https://api.github.com/users/dalequi","David Lechón Quiñones"
"RSVPBot","porterjamesj","1","https://avatars2.githubusercontent.com/u/2532521?v=4","https://api.github.com/users/porterjamesj","James J Porter"
"ca-tools","davidbalbert","11","https://avatars2.githubusercontent.com/u/123350?v=4","https://api.github.com/users/davidbalbert","David Albert"
"ca-tools","senk","1","https://avatars2.githubusercontent.com/u/710568?v=4","https://api.github.com/users/senk","Robin Naundorf"
"coding-bee","mrcoles","16","https://avatars2.githubusercontent.com/u/136651?v=4","https://api.github.com/users/mrcoles","Peter Coles"
